CustomerID,SignupDate,LastPurchaseDate,TenureMonths,MonthlyCharges,SupportCalls,Churn,Frequent caller,ContractType_encoded,IsLongContract,Revenue,SupportCallsPerMonth
CUST_0552,2020-10-20,2025-08-25,44,44.24,0,1,No,0,0,1946.5600000000002,0.0
CUST_0553,2020-10-27,2025-04-04,49,79.81,1,1,No,0,0,3910.69,0.02
CUST_0554,2022-02-02,2025-10-14,40,96.8,1,1,No,2,1,3872.0,0.024390243902439025
CUST_0555,2020-07-07,2022-05-28,11,28.34,0,0,No,0,0,311.74,0.0
CUST_0556,2020-02-22,2022-11-08,3,57.1,1,0,No,2,1,171.3,0.25
CUST_0557,2020-01-11,2023-09-22,59,35.84,1,1,No,0,0,2114.5600000000004,0.016666666666666666
CUST_0558,2021-05-28,2023-02-17,6,81.36,1,0,No,1,1,488.15999999999997,0.14285714285714285
CUST_0559,2020-12-19,2021-10-15,9,61.98,2,0,No,2,1,557.8199999999999,0.2
CUST_0560,2021-03-20,2025-01-28,6,67.11,1,0,No,0,0,402.65999999999997,0.14285714285714285
CUST_0561,2020-03-28,2020-10-24,9,81.81,3,1,Yes,0,0,736.29,0.3
CUST_0562,2020-02-23,2023-04-08,39,45.64,1,1,No,0,0,1779.96,0.025
CUST_0563,2020-01-06,2023-06-19,31,92.36,0,0,No,0,0,2863.16,0.0
CUST_0564,2020-06-06,2023-03-23,32,57.97,2,1,No,1,1,1855.04,0.06060606060606061
CUST_0565,2020-11-21,2024-10-31,41,24.22,3,1,Yes,2,1,993.02,0.07142857142857142
CUST_0566,2020-06-30,2024-03-11,50,72.63,2,0,No,0,0,3631.5,0.0392156862745098
CUST_0567,2020-07-28,2023-08-12,12,81.39,1,0,No,0,0,976.6800000000001,0.07692307692307693
CUST_0568,2022-05-05,2022-12-01,8,38.51,1,1,No,0,0,308.08,0.1111111111111111
CUST_0569,2020-06-05,2024-10-12,8,87.15,2,1,No,1,1,697.2,0.2222222222222222
CUST_0570,2020-09-20,2023-09-05,50,91.55,2,1,No,0,0,4577.5,0.0392156862745098
CUST_0571,2021-07-12,2023-08-31,28,34.92,2,1,No,0,0,977.76,0.06896551724137931
CUST_0572,2020-07-03,2022-09-21,20,98.52,2,0,No,1,1,1970.3999999999999,0.09523809523809523
CUST_0573,2020-12-21,2024-03-05,47,22.66,2,0,No,1,1,1065.02,0.041666666666666664
CUST_0574,2021-12-24,2024-09-09,59,28.18,6,0,Yes,0,0,1662.62,0.1
CUST_0575,2022-12-25,2025-07-12,7,26.58,0,0,No,1,1,186.06,0.0
CUST_0576,2020-02-28,2021-04-23,11,90.46,2,0,No,0,0,995.06,0.16666666666666666
CUST_0577,2022-08-11,2026-02-21,20,68.89,2,1,No,0,0,1377.8,0.09523809523809523
CUST_0578,2020-09-04,2021-12-28,16,23.69,0,0,No,2,1,379.04,0.0
CUST_0579,2020-04-19,2022-12-05,4,49.63,2,0,No,1,1,198.52,0.4
CUST_0580,2020-08-12,2024-05-23,6,65.38,1,0,No,0,0,392.28,0.14285714285714285
CUST_0581,2023-11-29,2027-08-10,58,17.51,1,1,No,0,0,1015.58,0.01694915254237288
CUST_0582,2020-09-04,2024-11-12,22,89.42,4,0,Yes,0,0,1967.24,0.17391304347826086
CUST_0583,2020-05-25,2024-10-01,26,82.32,3,0,Yes,0,0,2140.3199999999997,0.1111111111111111
CUST_0584,2021-01-01,2022-03-27,3,55.47,1,0,No,0,0,166.41,0.25
CUST_0585,2020-04-10,2022-07-29,41,97.04,0,1,No,0,0,3978.6400000000003,0.0
CUST_0586,2020-01-29,2020-09-25,42,47.6,0,0,No,0,0,1999.2,0.0
CUST_0587,2020-02-20,2022-10-07,14,98.57,0,0,No,1,1,1379.98,0.0
CUST_0588,2020-02-20,2024-12-25,11,70.11,2,0,No,1,1,771.21,0.16666666666666666
CUST_0589,2020-03-01,2024-02-09,18,67.12,2,0,No,1,1,1208.16,0.10526315789473684
CUST_0590,2020-02-24,2022-06-13,54,24.94,5,1,Yes,0,0,1346.76,0.09090909090909091
CUST_0591,2021-01-08,2022-01-03,12,89.37,1,1,No,2,1,1072.44,0.07692307692307693
CUST_0592,2020-03-14,2021-11-04,23,48.47,0,0,No,2,1,1114.81,0.0
CUST_0593,2020-06-03,2025-02-07,12,24.6,1,0,No,2,1,295.20000000000005,0.07692307692307693
CUST_0594,2022-04-08,2023-11-29,13,11.13,2,1,No,2,1,144.69,0.14285714285714285
CUST_0595,2020-08-22,2020-12-20,25,60.38,1,0,No,2,1,1509.5,0.038461538461538464
CUST_0596,2021-02-05,2021-11-02,45,57.47,3,0,Yes,0,0,2586.15,0.06521739130434782
CUST_0597,2020-03-10,2020-08-07,51,74.74,2,1,No,0,0,3811.74,0.038461538461538464
CUST_0598,2020-03-18,2024-09-23,58,90.12,1,0,No,1,1,5226.96,0.01694915254237288
CUST_0599,2020-01-16,2024-02-24,19,17.15,3,0,Yes,1,1,325.84999999999997,0.15
CUST_0600,2020-03-08,2024-10-13,55,75.83,0,0,No,1,1,4170.65,0.0
CUST_0601,2020-04-29,2021-04-24,46,26.87,0,0,No,0,0,1236.02,0.0
CUST_0602,2020-03-12,2020-03-12,36,87.24,1,0,No,0,0,3140.64,0.02702702702702703
CUST_0603,2020-02-03,2021-08-26,45,83.72,4,1,Yes,0,0,3767.4,0.08695652173913043
CUST_0604,2020-02-16,2024-09-22,8,58.67,2,0,No,2,1,469.36,0.2222222222222222
CUST_0605,2020-08-13,2024-05-24,29,73.92,0,1,No,0,0,2143.68,0.0
CUST_0606,2020-03-25,2023-12-05,55,38.29,1,0,No,0,0,2105.95,0.017857142857142856
CUST_0607,2020-06-14,2021-01-10,53,52.41,1,1,No,0,0,2777.73,0.018518518518518517
CUST_0608,2020-09-12,2021-06-09,55,83.95,2,0,No,0,0,4617.25,0.03571428571428571
CUST_0609,2021-03-03,2021-10-29,32,51.33,3,0,Yes,2,1,1642.56,0.09090909090909091
CUST_0610,2020-01-15,2023-12-25,51,42.2,3,0,Yes,1,1,2152.2000000000003,0.057692307692307696
CUST_0611,2021-08-09,2024-11-21,44,54.48,3,1,Yes,1,1,2397.12,0.06666666666666667
CUST_0612,2020-12-26,2021-02-24,18,84.54,1,0,No,0,0,1521.72,0.05263157894736842
CUST_0613,2020-02-01,2020-11-27,6,40.17,1,0,No,1,1,241.02,0.14285714285714285
CUST_0614,2022-01-24,2022-12-20,18,25.64,1,0,No,0,0,461.52,0.05263157894736842
CUST_0615,2022-07-14,2023-04-10,19,74.08,0,1,No,1,1,1407.52,0.0
CUST_0616,2020-01-24,2022-01-13,22,84.34,2,0,No,0,0,1855.48,0.08695652173913043
CUST_0617,2020-04-28,2024-04-07,37,19.06,1,0,No,0,0,705.2199999999999,0.02631578947368421
CUST_0618,2021-08-21,2025-07-31,32,31.59,3,1,Yes,1,1,1010.88,0.09090909090909091
CUST_0619,2021-05-18,2023-05-08,56,22.78,2,0,No,2,1,1275.68,0.03508771929824561
CUST_0620,2020-03-15,2021-01-09,41,41.31,1,0,No,0,0,1693.71,0.023809523809523808
CUST_0621,2020-03-26,2024-08-02,59,50.53,1,0,No,2,1,2981.27,0.016666666666666666
CUST_0622,2020-06-17,2023-05-03,3,77.39,2,1,No,0,0,232.17000000000002,0.5
CUST_0623,2020-08-29,2023-10-13,28,68.6,0,0,No,0,0,1920.7999999999997,0.0
CUST_0624,2020-12-17,2025-03-26,10,65.88,3,0,Yes,0,0,658.8,0.2727272727272727
CUST_0625,2020-06-17,2022-07-07,51,41.71,1,0,No,0,0,2127.21,0.019230769230769232
CUST_0626,2020-08-14,2021-09-08,35,85.73,0,0,No,0,0,3000.55,0.0
CUST_0627,2021-05-17,2024-06-30,29,52.42,0,0,No,0,0,1520.18,0.0
CUST_0628,2020-01-14,2024-07-21,54,98.12,1,0,No,0,0,5298.4800000000005,0.01818181818181818
CUST_0629,2020-04-16,2023-06-30,15,67.07,0,1,No,2,1,1006.05,0.0
CUST_0630,2021-04-01,2021-04-01,33,21.36,2,0,No,0,0,704.88,0.058823529411764705
CUST_0631,2022-04-03,2026-10-09,7,70.86,1,0,No,1,1,496.02,0.125
CUST_0632,2020-09-18,2025-01-25,12,39.26,0,1,No,0,0,471.12,0.0
CUST_0633,2020-10-04,2021-01-02,49,71.77,0,1,No,1,1,3516.73,0.0
CUST_0634,2020-02-11,2022-06-30,30,16.27,1,0,No,0,0,488.09999999999997,0.03225806451612903
CUST_0635,2020-08-04,2021-06-30,21,25.74,0,0,No,0,0,540.54,0.0
CUST_0636,2020-10-04,2025-04-11,31,87.02,2,0,No,0,0,2697.62,0.0625
CUST_0637,2020-04-11,2023-01-26,58,30.45,1,0,No,0,0,1766.1,0.01694915254237288
CUST_0638,2020-04-24,2021-04-19,24,85.33,2,1,No,0,0,2047.92,0.08
CUST_0639,2020-06-21,2024-08-29,20,35.13,1,0,No,1,1,702.6,0.047619047619047616
CUST_0640,2020-01-08,2022-06-26,37,67.86,0,0,No,2,1,2510.82,0.0
CUST_0641,2020-05-21,2023-06-05,4,72.47,1,0,No,2,1,289.88,0.2
CUST_0642,2020-03-27,2023-09-08,28,56.14,6,1,Yes,1,1,1571.92,0.20689655172413793
CUST_0643,2020-05-24,2022-03-15,44,37.48,2,0,No,0,0,1649.12,0.044444444444444446
CUST_0644,2020-02-16,2020-05-16,20,29.14,1,1,No,0,0,582.8,0.047619047619047616
CUST_0645,2022-03-18,2026-05-26,24,12.99,2,0,No,0,0,311.76,0.08
CUST_0646,2020-11-24,2022-02-17,50,37.36,3,0,Yes,0,0,1868.0,0.058823529411764705
CUST_0647,2021-02-18,2021-08-17,49,68.78,1,0,No,0,0,3370.2200000000003,0.02
CUST_0648,2021-07-22,2023-04-13,51,94.45,3,1,Yes,0,0,4816.95,0.057692307692307696
CUST_0649,2020-09-08,2022-12-27,32,88.41,0,0,No,0,0,2829.12,0.0
CUST_0650,2020-02-03,2020-11-29,41,78.95,2,0,No,0,0,3236.9500000000003,0.047619047619047616
CUST_0651,2020-10-08,2025-04-15,36,80.96,0,0,No,2,1,2914.56,0.0
CUST_0652,2020-11-18,2023-07-06,58,69.85,3,0,Yes,1,1,4051.2999999999997,0.05084745762711865
CUST_0653,2021-05-14,2026-01-18,53,33.43,2,0,No,0,0,1771.79,0.037037037037037035
CUST_0654,2020-07-25,2022-11-12,34,91.65,4,0,Yes,2,1,3116.1000000000004,0.11428571428571428
CUST_0655,2020-02-19,2024-11-24,36,70.37,1,0,No,2,1,2533.32,0.02702702702702703
CUST_0656,2020-05-01,2023-06-15,2,60.44,3,0,Yes,0,0,120.88,1.0
CUST_0657,2020-06-13,2021-05-09,15,19.99,0,1,No,0,0,299.84999999999997,0.0
CUST_0658,2021-01-13,2021-07-12,34,50.23,2,0,No,0,0,1707.82,0.05714285714285714
CUST_0659,2020-11-04,2025-08-10,36,51.43,1,0,No,2,1,1851.48,0.02702702702702703
CUST_0660,2020-06-09,2024-11-15,6,87.81,1,1,No,2,1,526.86,0.14285714285714285
CUST_0661,2024-04-20,2027-06-04,39,59.2,0,0,No,0,0,2308.8,0.0
CUST_0662,2020-12-05,2024-04-18,42,44.24,1,0,No,0,0,1858.0800000000002,0.023255813953488372
CUST_0663,2020-04-08,2024-02-17,51,97.91,0,0,No,0,0,4993.41,0.0
CUST_0664,2020-02-09,2022-02-28,51,19.96,0,0,No,0,0,1017.96,0.0
CUST_0665,2020-03-01,2023-05-15,58,48.03,2,1,No,0,0,2785.7400000000002,0.03389830508474576
CUST_0666,2020-04-13,2020-12-09,54,13.78,0,0,No,2,1,744.12,0.0
CUST_0667,2020-03-04,2023-06-17,12,76.59,0,1,No,1,1,919.08,0.0
CUST_0668,2020-03-16,2022-12-01,3,92.63,3,0,Yes,2,1,277.89,0.75
CUST_0669,2020-05-02,2023-12-13,45,35.2,2,1,No,2,1,1584.0000000000002,0.043478260869565216
CUST_0670,2020-03-10,2021-03-05,18,87.25,1,1,No,1,1,1570.5,0.05263157894736842
CUST_0671,2022-04-08,2026-09-14,40,36.3,4,0,Yes,0,0,1452.0,0.0975609756097561
CUST_0672,2020-01-31,2024-07-08,21,91.97,2,0,No,1,1,1931.37,0.09090909090909091
CUST_0673,2020-09-28,2023-08-14,15,77.86,3,0,Yes,0,0,1167.9,0.1875
CUST_0674,2020-07-11,2022-07-01,33,82.44,2,0,No,1,1,2720.52,0.058823529411764705
CUST_0675,2024-01-14,2025-12-04,35,11.62,1,1,No,0,0,406.7,0.027777777777777776
CUST_0676,2020-02-13,2023-08-26,26,96.65,2,1,No,1,1,2512.9,0.07407407407407407
CUST_0677,2020-07-04,2021-10-27,8,75.4,3,0,Yes,0,0,603.2,0.3333333333333333
CUST_0678,2023-06-27,2023-07-27,36,37.43,2,1,No,0,0,1347.48,0.05405405405405406
CUST_0679,2022-01-02,2022-12-28,48,84.65,1,0,No,0,0,4063.2000000000003,0.02040816326530612
CUST_0680,2021-09-12,2024-02-29,30,35.34,2,0,No,0,0,1060.2,0.06451612903225806
CUST_0681,2020-04-18,2022-08-06,23,88.55,2,0,No,1,1,2036.6499999999999,0.08333333333333333
CUST_0682,2020-03-09,2024-03-18,42,20.13,1,0,No,1,1,845.4599999999999,0.023255813953488372
CUST_0683,2021-02-07,2023-04-28,44,73.33,1,0,No,0,0,3226.52,0.022222222222222223
CUST_0684,2022-08-25,2027-06-30,14,58.66,0,0,No,0,0,821.24,0.0
CUST_0685,2020-10-23,2022-12-12,14,18.69,1,1,No,0,0,261.66,0.06666666666666667
CUST_0686,2020-11-05,2021-12-30,2,31.77,0,1,No,0,0,63.54,0.0
CUST_0687,2020-04-29,2022-10-16,55,11.12,2,1,No,0,0,611.5999999999999,0.03571428571428571
CUST_0688,2021-06-19,2024-09-01,37,52.19,2,0,No,2,1,1931.03,0.05263157894736842
CUST_0689,2020-03-16,2021-05-10,5,37.11,2,0,No,0,0,185.55,0.3333333333333333
CUST_0690,2020-05-22,2023-01-07,38,63.85,0,0,No,0,0,2426.3,0.0
CUST_0691,2020-07-21,2022-02-11,45,36.75,2,1,No,0,0,1653.75,0.043478260869565216
CUST_0692,2020-09-15,2024-01-28,41,36.99,2,0,No,0,0,1516.5900000000001,0.047619047619047616
CUST_0693,2020-04-11,2021-03-07,54,76.89,3,0,Yes,0,0,4152.06,0.05454545454545454
CUST_0694,2020-02-14,2023-01-29,47,14.33,3,1,Yes,1,1,673.51,0.0625
CUST_0695,2020-12-10,2021-08-07,14,91.26,3,0,Yes,0,0,1277.64,0.2
CUST_0696,2020-05-04,2022-02-23,56,86.7,2,1,No,0,0,4855.2,0.03508771929824561
CUST_0697,2020-11-13,2021-06-11,39,70.1,2,0,No,0,0,2733.8999999999996,0.05
CUST_0698,2020-03-02,2022-09-18,25,63.39,0,1,No,0,0,1584.75,0.0
CUST_0699,2020-08-27,2024-07-07,20,90.31,2,0,No,0,0,1806.2,0.09523809523809523
CUST_0700,2020-10-04,2021-10-29,2,26.68,2,0,No,2,1,53.36,0.6666666666666666
CUST_0701,2020-01-20,2022-03-10,39,17.11,2,0,No,1,1,667.29,0.05
CUST_0702,2020-05-29,2022-05-19,6,31.56,0,0,No,0,0,189.35999999999999,0.0
CUST_0703,2020-02-22,2021-02-16,17,81.51,0,0,No,0,0,1385.67,0.0
CUST_0704,2020-01-24,2024-07-01,59,13.12,2,0,No,0,0,774.0799999999999,0.03333333333333333
CUST_0705,2024-08-06,2026-03-29,25,62.45,1,0,No,0,0,1561.25,0.038461538461538464
CUST_0706,2020-05-22,2024-01-02,57,99.59,2,1,No,1,1,5676.63,0.034482758620689655
CUST_0707,2021-08-28,2024-02-14,28,87.01,2,0,No,1,1,2436.28,0.06896551724137931
CUST_0708,2020-04-17,2023-04-02,2,56.93,4,1,Yes,0,0,113.86,1.3333333333333333
CUST_0709,2021-02-21,2025-01-01,35,15.73,0,1,No,0,0,550.5500000000001,0.0
CUST_0710,2021-06-05,2026-02-09,37,84.82,1,0,No,0,0,3138.3399999999997,0.02631578947368421
CUST_0711,2020-11-26,2024-05-09,5,63.91,0,0,No,2,1,319.54999999999995,0.0
CUST_0712,2020-08-20,2024-12-27,1,20.34,0,1,No,1,1,20.34,0.0
CUST_0713,2020-07-12,2020-11-09,40,18.45,0,0,No,0,0,738.0,0.0
CUST_0714,2020-06-05,2021-05-31,12,91.87,1,0,No,0,0,1102.44,0.07692307692307693
CUST_0715,2022-08-26,2024-11-13,56,70.23,2,0,No,1,1,3932.88,0.03508771929824561
CUST_0716,2021-10-10,2025-03-23,36,84.64,0,1,No,0,0,3047.04,0.0
CUST_0717,2023-05-08,2025-04-27,45,89.11,1,0,No,0,0,4009.95,0.021739130434782608
CUST_0718,2020-02-18,2024-03-28,23,61.46,3,1,Yes,0,0,1413.58,0.125
CUST_0719,2021-04-24,2024-02-08,47,56.57,1,0,No,1,1,2658.79,0.020833333333333332
CUST_0720,2022-10-13,2026-07-24,31,48.74,3,1,Yes,0,0,1510.94,0.09375
CUST_0721,2020-03-13,2023-04-27,11,38.53,3,1,Yes,0,0,423.83000000000004,0.25
CUST_0722,2020-01-26,2020-07-24,10,49.11,2,0,No,2,1,491.1,0.18181818181818182
CUST_0723,2021-05-08,2024-05-22,3,79.65,1,0,No,0,0,238.95000000000002,0.25
CUST_0724,2020-11-07,2023-05-26,54,64.17,1,1,No,0,0,3465.1800000000003,0.01818181818181818
CUST_0725,2021-11-04,2022-01-03,14,90.33,1,1,No,0,0,1264.62,0.06666666666666667
CUST_0726,2020-02-24,2023-10-06,16,49.9,1,0,No,0,0,798.4,0.058823529411764705
CUST_0727,2021-08-01,2024-09-14,10,64.64,0,1,No,1,1,646.4,0.0
CUST_0728,2020-03-23,2023-03-08,29,66.82,2,0,No,0,0,1937.7799999999997,0.06666666666666667
CUST_0729,2020-03-06,2024-08-12,10,63.25,1,1,No,0,0,632.5,0.09090909090909091
CUST_0730,2020-03-06,2024-03-15,12,73.24,3,1,Yes,0,0,878.8799999999999,0.23076923076923078
CUST_0731,2021-09-07,2023-05-30,30,31.37,2,0,No,1,1,941.1,0.06451612903225806
CUST_0732,2021-02-03,2021-09-01,41,56.11,2,0,No,1,1,2300.5099999999998,0.047619047619047616
CUST_0733,2020-09-27,2022-01-20,1,19.38,0,0,No,0,0,19.38,0.0
CUST_0734,2020-06-11,2024-08-19,5,44.61,2,1,No,0,0,223.05,0.3333333333333333
CUST_0735,2022-02-04,2024-03-25,20,53.89,1,0,No,1,1,1077.8,0.047619047619047616
CUST_0736,2020-06-30,2023-02-15,8,68.7,3,0,Yes,0,0,549.6,0.3333333333333333
CUST_0737,2021-09-11,2025-05-23,43,95.55,2,1,No,2,1,4108.65,0.045454545454545456
CUST_0738,2020-07-30,2021-11-22,12,64.06,0,0,No,2,1,768.72,0.0
CUST_0739,2020-06-21,2023-11-03,1,76.92,4,0,Yes,2,1,76.92,2.0
CUST_0740,2020-08-14,2021-07-10,57,55.56,2,1,No,0,0,3166.92,0.034482758620689655
CUST_0741,2020-05-10,2024-03-20,54,67.07,3,1,Yes,0,0,3621.7799999999997,0.05454545454545454
CUST_0742,2021-05-17,2025-01-26,20,16.38,0,0,No,1,1,327.59999999999997,0.0
CUST_0743,2020-09-11,2022-10-31,28,32.9,1,0,No,0,0,921.1999999999999,0.034482758620689655
CUST_0744,2020-04-06,2024-02-15,57,42.57,2,0,No,0,0,2426.4900000000002,0.034482758620689655
CUST_0745,2022-04-18,2022-11-14,43,52.52,2,1,No,2,1,2258.36,0.045454545454545456
CUST_0746,2020-06-25,2022-04-16,37,14.11,1,1,No,2,1,522.0699999999999,0.02631578947368421
CUST_0747,2020-10-13,2025-08-18,47,22.6,1,0,No,0,0,1062.2,0.020833333333333332
CUST_0748,2022-05-14,2025-09-25,37,34.91,1,1,No,0,0,1291.6699999999998,0.02631578947368421
CUST_0749,2020-12-23,2024-12-02,12,97.44,2,0,No,0,0,1169.28,0.15384615384615385
CUST_0750,2020-02-15,2024-11-20,37,39.82,3,0,Yes,2,1,1473.34,0.07894736842105263
CUST_0751,2022-10-22,2025-02-08,49,53.38,3,1,Yes,2,1,2615.6200000000003,0.06
CUST_0752,2020-12-26,2025-01-04,49,27.65,1,0,No,0,0,1354.85,0.02
CUST_0753,2020-05-28,2021-12-19,56,64.97,1,0,No,0,0,3638.3199999999997,0.017543859649122806
CUST_0754,2020-02-24,2021-05-19,44,35.26,1,0,No,2,1,1551.4399999999998,0.022222222222222223
CUST_0755,2021-07-30,2022-11-22,56,28.63,3,1,Yes,0,0,1603.28,0.05263157894736842
CUST_0756,2020-12-19,2022-03-14,28,56.49,3,1,Yes,0,0,1581.72,0.10344827586206896
CUST_0757,2020-10-05,2022-03-29,47,10.5,2,0,No,2,1,493.5,0.041666666666666664
CUST_0758,2022-03-29,2026-10-04,15,10.69,1,1,No,0,0,160.35,0.0625
CUST_0759,2021-07-21,2026-01-26,6,29.72,0,0,No,1,1,178.32,0.0
CUST_0760,2020-03-01,2020-09-27,44,13.3,1,1,No,0,0,585.2,0.022222222222222223
CUST_0761,2020-05-16,2023-05-31,59,19.72,1,0,No,0,0,1163.48,0.016666666666666666
CUST_0762,2020-04-14,2023-04-29,20,40.5,1,0,No,2,1,810.0,0.047619047619047616
CUST_0763,2021-05-12,2025-08-19,50,82.23,2,0,No,0,0,4111.5,0.0392156862745098
CUST_0764,2020-01-13,2022-05-02,14,61.48,3,1,Yes,2,1,860.7199999999999,0.2
CUST_0765,2020-11-03,2024-02-16,2,56.14,3,0,Yes,0,0,112.28,1.0
CUST_0766,2021-06-08,2024-04-23,9,36.41,1,1,No,0,0,327.68999999999994,0.1
CUST_0767,2022-02-03,2024-02-23,37,93.86,2,0,No,0,0,3472.82,0.05263157894736842
CUST_0768,2020-06-01,2022-11-18,20,45.73,1,1,No,0,0,914.5999999999999,0.047619047619047616
CUST_0769,2021-09-20,2025-04-02,26,17.84,2,0,No,0,0,463.84,0.07407407407407407
CUST_0770,2020-02-12,2024-12-17,29,65.54,0,0,No,0,0,1900.66,0.0
CUST_0771,2021-11-14,2022-10-10,1,20.25,1,1,No,0,0,20.25,0.5
CUST_0772,2020-02-19,2024-07-27,55,41.07,0,0,No,0,0,2258.85,0.0
CUST_0773,2020-07-03,2021-10-26,35,55.67,1,1,No,1,1,1948.45,0.027777777777777776
CUST_0774,2021-08-05,2022-09-29,6,88.68,1,0,No,1,1,532.08,0.14285714285714285
CUST_0775,2020-02-29,2020-10-26,37,54.42,1,0,No,1,1,2013.54,0.02631578947368421
CUST_0776,2020-04-05,2023-05-20,53,73.2,0,1,No,0,0,3879.6000000000004,0.0
CUST_0777,2021-04-12,2024-08-24,59,99.35,2,0,No,0,0,5861.65,0.03333333333333333
CUST_0778,2021-04-09,2025-02-17,5,21.83,1,1,No,1,1,109.14999999999999,0.16666666666666666
CUST_0779,2021-01-09,2021-12-05,33,34.73,3,0,Yes,0,0,1146.09,0.08823529411764706
CUST_0780,2021-03-08,2023-09-24,49,45.51,0,1,No,0,0,2229.99,0.0
CUST_0781,2020-10-12,2022-10-02,51,47.96,1,0,No,2,1,2445.96,0.019230769230769232
CUST_0782,2020-04-15,2023-05-30,14,46.99,4,0,Yes,1,1,657.86,0.26666666666666666
CUST_0783,2020-06-03,2021-10-26,12,91.68,1,0,No,0,0,1100.16,0.07692307692307693
CUST_0784,2020-03-14,2021-05-08,42,74.26,0,1,No,0,0,3118.92,0.0
CUST_0785,2022-05-22,2024-12-07,20,64.71,1,0,No,1,1,1294.1999999999998,0.047619047619047616
CUST_0786,2020-11-15,2021-04-14,53,37.84,1,0,No,0,0,2005.5200000000002,0.018518518518518517
CUST_0787,2020-07-05,2025-03-11,50,84.14,2,0,No,1,1,4207.0,0.0392156862745098
CUST_0788,2020-08-14,2024-02-25,24,95.96,2,1,No,1,1,2303.04,0.08
CUST_0789,2022-12-10,2026-05-23,59,83.91,3,1,Yes,2,1,4950.69,0.05
CUST_0790,2020-03-01,2024-05-09,43,10.14,3,1,Yes,0,0,436.02000000000004,0.06818181818181818
CUST_0791,2020-11-18,2023-09-04,34,67.28,2,0,No,0,0,2287.52,0.05714285714285714
CUST_0792,2020-09-14,2023-06-01,25,14.6,1,1,No,1,1,365.0,0.038461538461538464
CUST_0793,2020-12-11,2023-12-26,50,33.18,3,0,Yes,1,1,1659.0,0.058823529411764705
CUST_0794,2020-01-07,2024-07-14,29,15.36,1,1,No,1,1,445.44,0.03333333333333333
CUST_0795,2022-01-20,2026-05-29,57,64.34,1,0,No,0,0,3667.38,0.017241379310344827
CUST_0796,2022-09-08,2027-04-15,39,71.79,1,0,No,0,0,2799.8100000000004,0.025
CUST_0797,2020-10-30,2021-02-27,31,20.3,1,0,No,2,1,629.3000000000001,0.03125
CUST_0798,2021-03-11,2022-08-03,56,44.55,1,0,No,1,1,2494.7999999999997,0.017543859649122806
CUST_0799,2022-07-22,2023-10-15,47,51.06,0,1,No,2,1,2399.82,0.0
CUST_0800,2021-03-24,2021-10-20,43,43.21,3,1,Yes,1,1,1858.03,0.06818181818181818
CUST_0801,2020-03-01,2022-02-19,50,20.89,3,1,Yes,0,0,1044.5,0.058823529411764705
CUST_0802,2020-11-09,2023-05-28,23,47.71,3,0,Yes,1,1,1097.33,0.125
CUST_0803,2020-12-06,2022-12-26,44,77.61,2,0,No,2,1,3414.84,0.044444444444444446
CUST_0804,2020-07-20,2024-09-27,38,16.39,1,0,No,0,0,622.82,0.02564102564102564
CUST_0805,2021-05-01,2023-01-21,20,17.22,1,0,No,1,1,344.4,0.047619047619047616
CUST_0806,2022-09-21,2025-03-09,23,41.93,1,0,No,0,0,964.39,0.041666666666666664
CUST_0807,2022-08-06,2026-01-17,45,94.76,2,0,No,0,0,4264.2,0.043478260869565216
CUST_0808,2020-08-06,2021-05-03,52,70.17,0,0,No,1,1,3648.84,0.0
CUST_0809,2020-02-13,2024-08-20,16,71.08,0,1,No,0,0,1137.28,0.0
CUST_0810,2024-03-09,2028-10-14,50,42.57,2,0,No,0,0,2128.5,0.0392156862745098
CUST_0811,2021-10-28,2022-09-23,42,63.43,0,0,No,0,0,2664.06,0.0
CUST_0812,2020-02-18,2024-05-27,55,10.91,4,0,Yes,0,0,600.05,0.07142857142857142
CUST_0813,2022-07-14,2024-10-01,8,67.25,0,0,No,0,0,538.0,0.0
CUST_0814,2022-01-14,2022-06-13,50,92.2,0,1,No,0,0,4610.0,0.0
CUST_0815,2020-09-24,2025-06-30,21,65.13,1,1,No,2,1,1367.73,0.045454545454545456
CUST_0816,2020-11-22,2022-06-15,1,88.63,1,0,No,0,0,88.63,0.5
CUST_0817,2020-07-04,2020-11-01,55,75.16,4,0,Yes,0,0,4133.8,0.07142857142857142
CUST_0818,2020-01-21,2021-11-11,8,20.85,1,1,No,0,0,166.8,0.1111111111111111
CUST_0819,2020-05-29,2021-01-24,29,91.22,1,0,No,1,1,2645.38,0.03333333333333333
CUST_0820,2021-08-15,2026-04-21,32,15.98,2,0,No,0,0,511.36,0.06060606060606061
CUST_0821,2020-01-02,2024-10-07,38,58.06,1,0,No,2,1,2206.28,0.02564102564102564
CUST_0822,2020-05-28,2022-09-15,5,22.79,5,1,Yes,1,1,113.94999999999999,0.8333333333333334
CUST_0823,2020-07-04,2021-09-27,47,11.05,3,0,Yes,1,1,519.35,0.0625
CUST_0824,2020-10-08,2025-02-14,22,47.98,4,0,Yes,0,0,1055.56,0.17391304347826086
CUST_0825,2022-07-10,2026-03-21,47,36.55,2,0,No,1,1,1717.85,0.041666666666666664
CUST_0826,2020-06-04,2022-02-24,34,53.74,1,0,No,0,0,1827.16,0.02857142857142857
CUST_0827,2020-06-04,2020-12-31,1,61.95,1,0,No,2,1,61.95,0.5
CUST_0828,2021-05-03,2026-02-06,55,13.94,2,0,No,1,1,766.6999999999999,0.03571428571428571
